SETTLEMENT_DATE,SETTLEMENT_PERIOD,N2EX_DA,EPEX_DA,EPEX_HH_DA,
12/01/2022 00:00:00,9,154.99,155.8,151.1,
12/01/2022 00:00:00,10,154.99,155.8,150,
12/01/2022 00:00:00,11,161.53,166.7,157.3,
12/01/2022 00:00:00,12,161.53,166.7,150,
12/01/2022 00:00:00,13,205.84,190,195.3,
12/01/2022 00:00:00,14,205.84,190,177,
12/01/2022 00:00:00,15,226.82,219.9,174.4,
12/01/2022 00:00:00,16,226.82,219.9,245.1,
12/01/2022 00:00:00,17,250.17,246,227.6,
12/01/2022 00:00:00,18,250.17,246,243.8,
12/01/2022 00:00:00,19,234.49,235,236.6,
12/01/2022 00:00:00,20,234.49,235,225.1,
12/01/2022 00:00:00,21,209.51,214,220,
12/01/2022 00:00:00,22,209.51,214,198.4,
12/01/2022 00:00:00,23,190.03,196.4,191.1,
12/01/2022 00:00:00,24,190.03,196.4,187,
12/01/2022 00:00:00,25,186.81,196,192,
12/01/2022 00:00:00,26,186.81,196,183.5,
12/01/2022 00:00:00,27,187.04,193,194,
12/01/2022 00:00:00,28,187.04,193,183,
12/01/2022 00:00:00,29,200.99,208.9,192.6,
12/01/2022 00:00:00,30,200.99,208.9,197.6,
12/01/2022 00:00:00,31,209.22,225,176,
12/01/2022 00:00:00,32,209.22,225,228.8,
12/01/2022 00:00:00,33,242.9,244.6,211,
12/01/2022 00:00:00,34,242.9,244.6,274.8,
12/01/2022 00:00:00,35,247.99,249.5,245.1,
12/01/2022 00:00:00,36,247.99,249.5,247.2,
12/01/2022 00:00:00,37,225.11,232.8,236.8,
12/01/2022 00:00:00,38,225.11,232.8,220,
12/01/2022 00:00:00,39,211.71,214,226.45,
12/01/2022 00:00:00,40,211.71,214,188,
12/01/2022 00:00:00,41,185.61,181.6,184.8,
12/01/2022 00:00:00,42,185.61,181.6,175.2,
12/01/2022 00:00:00,43,174.52,178.95,179.4,
12/01/2022 00:00:00,44,174.52,178.95,176.6,
12/01/2022 00:00:00,45,150.04,171.6,184.25,
12/01/2022 00:00:00,46,150.04,171.6,150,
12/01/2022 00:00:00,47,160.09,160.6,160,
12/01/2022 00:00:00,48,160.09,160.6,140.8,
13/01/2022 00:00:00,1,157.43,158.4,154.5,
13/01/2022 00:00:00,2,157.43,158.4,166.4,
13/01/2022 00:00:00,3,151.5,155,161.6,
13/01/2022 00:00:00,4,151.5,155,153.5,
13/01/2022 00:00:00,5,147.59,150.1,154.2,
13/01/2022 00:00:00,6,147.59,150.1,149.6,
13/01/2022 00:00:00,7,147.02,150,149,
13/01/2022 00:00:00,8,147.02,150,137.6,
13/01/2022 00:00:00,9,150.06,156.3,149,
13/01/2022 00:00:00,10,150.06,156.3,140,
13/01/2022 00:00:00,11,162.49,170,139.65,
13/01/2022 00:00:00,12,162.49,170,154,
13/01/2022 00:00:00,13,187.82,185,170,
13/01/2022 00:00:00,14,187.82,185,165.5,
13/01/2022 00:00:00,15,212.43,210,148,
13/01/2022 00:00:00,16,212.43,210,215.7,
13/01/2022 00:00:00,17,227.2,222.8,196,
13/01/2022 00:00:00,18,227.2,222.8,214,
13/01/2022 00:00:00,19,220.19,215,196,
13/01/2022 00:00:00,20,220.19,215,198,
13/01/2022 00:00:00,21,203.05,196.3,200,
13/01/2022 00:00:00,22,203.05,196.3,188.8,
13/01/2022 00:00:00,23,191.23,185.5,188,
13/01/2022 00:00:00,24,191.23,185.5,182.2,
13/01/2022 00:00:00,25,186.96,183,188,
13/01/2022 00:00:00,26,186.96,183,188.2,
13/01/2022 00:00:00,27,184.36,184.8,188,
13/01/2022 00:00:00,28,184.36,184.8,184.1,
13/01/2022 00:00:00,29,189.59,192.6,188.4,
13/01/2022 00:00:00,30,189.59,192.6,188.4,
13/01/2022 00:00:00,31,203,206.3,190.7,
13/01/2022 00:00:00,32,203,206.3,205,
13/01/2022 00:00:00,33,230.96,230,198.4,
13/01/2022 00:00:00,34,230.96,230,240.8,
13/01/2022 00:00:00,35,248.48,242.4,242.2,
13/01/2022 00:00:00,36,248.48,242.4,240.2,
13/01/2022 00:00:00,37,240.1,237.5,239.3,
13/01/2022 00:00:00,38,240.1,237.5,215.8,
13/01/2022 00:00:00,39,226.01,217.5,235.2,
13/01/2022 00:00:00,40,226.01,217.5,205,
13/01/2022 00:00:00,41,183.99,195,198.4,
13/01/2022 00:00:00,42,183.99,195,172.7,
13/01/2022 00:00:00,43,179,179,174.3,
13/01/2022 00:00:00,44,179,179,167.3,
13/01/2022 00:00:00,45,153.46,160.6,152.8,
13/01/2022 00:00:00,46,153.46,160.6,130,
13/01/2022 00:00:00,47,139.9,140,146.3,
13/01/2022 00:00:00,48,139.9,140,140,
14/01/2022 00:00:00,1,139.96,135,150.4,
14/01/2022 00:00:00,2,139.96,135,156.6,
14/01/2022 00:00:00,3,140.12,135,156.6,
14/01/2022 00:00:00,4,140.12,135,145,
14/01/2022 00:00:00,5,138.99,134.5,150,
14/01/2022 00:00:00,6,138.99,134.5,148.5,
14/01/2022 00:00:00,7,139,132.3,143.5,
14/01/2022 00:00:00,8,139,132.3,139.8,
14/01/2022 00:00:00,9,140,135,150,
14/01/2022 00:00:00,10,140,135,140.7,
14/01/2022 00:00:00,11,141.35,145,141,
14/01/2022 00:00:00,12,141.35,145,140,
14/01/2022 00:00:00,13,181.69,163.2,156.7,
14/01/2022 00:00:00,14,181.69,163.2,182,
14/01/2022 00:00:00,15,224.63,229.5,161,
14/01/2022 00:00:00,16,224.63,229.5,250,
14/01/2022 00:00:00,17,239,232.6,200.2,
14/01/2022 00:00:00,18,239,232.6,231.8,
14/01/2022 00:00:00,19,273.35,237,245,
14/01/2022 00:00:00,20,273.35,237,226.2,
14/01/2022 00:00:00,21,244.11,218,228,
14/01/2022 00:00:00,22,244.11,218,216.6,
14/01/2022 00:00:00,23,234.99,200.7,218,
14/01/2022 00:00:00,24,234.99,200.7,210,
14/01/2022 00:00:00,25,235,202,210.8,
14/01/2022 00:00:00,26,235,202,213.5,
14/01/2022 00:00:00,27,264.01,254,254,
14/01/2022 00:00:00,28,264.01,254,250,
14/01/2022 00:00:00,29,284.91,274,285,
14/01/2022 00:00:00,30,284.91,274,334.9,
14/01/2022 00:00:00,31,265.54,275,204.8,
14/01/2022 00:00:00,32,265.54,275,266,
14/01/2022 00:00:00,33,800.56,625,305.6,
14/01/2022 00:00:00,34,800.56,625,1200,
14/01/2022 00:00:00,35,1149.28,821,1096,
14/01/2022 00:00:00,36,1149.28,821,1159.3,
14/01/2022 00:00:00,37,825,710,1098,
14/01/2022 00:00:00,38,825,710,500,
14/01/2022 00:00:00,39,650.01,309.1,667.6,
14/01/2022 00:00:00,40,650.01,309.1,295.6,
14/01/2022 00:00:00,41,275.14,219.5,275,
14/01/2022 00:00:00,42,275.14,219.5,202.1,
14/01/2022 00:00:00,43,188.78,190,189,
14/01/2022 00:00:00,44,188.78,190,163.5,
14/01/2022 00:00:00,45,161.35,161.4,161,
14/01/2022 00:00:00,46,161.35,161.4,147,
14/01/2022 00:00:00,47,182.73,189,203.5,
14/01/2022 00:00:00,48,182.73,189,175,
15/01/2022 00:00:00,1,179.95,179,177,
15/01/2022 00:00:00,2,179.95,179,211,
15/01/2022 00:00:00,3,169.71,182.5,196.5,
15/01/2022 00:00:00,4,169.71,182.5,170.6,
15/01/2022 00:00:00,5,163.38,168.3,182.3,
15/01/2022 00:00:00,6,163.38,168.3,172.1,
15/01/2022 00:00:00,7,165.92,161.7,187.9,
15/01/2022 00:00:00,8,165.92,161.7,170,
15/01/2022 00:00:00,9,167.35,163.6,167,
15/01/2022 00:00:00,10,167.35,163.6,163.7,
15/01/2022 00:00:00,11,178.73,172.7,168.7,
15/01/2022 00:00:00,12,178.73,172.7,168.6,
15/01/2022 00:00:00,13,189.64,183.2,158.2,
15/01/2022 00:00:00,14,189.64,183.2,172,
15/01/2022 00:00:00,15,192.15,203.1,155,
15/01/2022 00:00:00,16,192.15,203.1,188.2,
15/01/2022 00:00:00,17,196.57,211.9,150,
15/01/2022 00:00:00,18,196.57,211.9,200,
15/01/2022 00:00:00,19,212.13,218,177,
15/01/2022 00:00:00,20,212.13,218,211,
15/01/2022 00:00:00,21,214.24,206,201.7,
15/01/2022 00:00:00,22,214.24,206,214.2,
15/01/2022 00:00:00,23,210.48,194,201.2,
15/01/2022 00:00:00,24,210.48,194,211.25,
15/01/2022 00:00:00,25,208.8,192.8,218.8,
15/01/2022 00:00:00,26,208.8,192.8,205.8,
15/01/2022 00:00:00,27,197.58,192.4,200.4,
15/01/2022 00:00:00,28,197.58,192.4,192.7,
15/01/2022 00:00:00,29,192.85,190.1,187.8,
15/01/2022 00:00:00,30,192.85,190.1,187.1,
15/01/2022 00:00:00,31,201.02,197.5,196.7,
15/01/2022 00:00:00,32,201.02,197.5,215,
15/01/2022 00:00:00,33,239.4,236.9,210,
15/01/2022 00:00:00,34,239.4,236.9,250,
15/01/2022 00:00:00,35,273.06,250,251.4,
15/01/2022 00:00:00,36,273.06,250,252,
15/01/2022 00:00:00,37,237.03,232.8,242,
15/01/2022 00:00:00,38,237.03,232.8,220,
15/01/2022 00:00:00,39,203.79,209,215,
15/01/2022 00:00:00,40,203.79,209,204,
15/01/2022 00:00:00,41,191.54,189,188,
15/01/2022 00:00:00,42,191.54,189,188,
15/01/2022 00:00:00,43,184.53,190.9,197,
15/01/2022 00:00:00,44,184.53,190.9,178.9,
15/01/2022 00:00:00,45,162.09,172.1,187.1,
15/01/2022 00:00:00,46,162.09,172.1,162,
15/01/2022 00:00:00,47,189,234,184.8,
15/01/2022 00:00:00,48,189,234,156.9,
16/01/2022 00:00:00,1,177.7,201,144,
16/01/2022 00:00:00,2,177.7,201,170,
16/01/2022 00:00:00,3,169.91,183,173.2,
16/01/2022 00:00:00,4,169.91,183,163,
16/01/2022 00:00:00,5,164.94,172.5,170,
16/01/2022 00:00:00,6,164.94,172.5,165,
16/01/2022 00:00:00,7,159.98,153.2,192,
16/01/2022 00:00:00,8,159.98,153.2,160,
16/01/2022 00:00:00,9,153.01,150.6,174,
16/01/2022 00:00:00,10,153.01,150.6,156.9,
16/01/2022 00:00:00,11,154.94,151.6,163.2,
16/01/2022 00:00:00,12,154.94,151.6,166.7,
16/01/2022 00:00:00,13,159.06,153.9,160.1,
16/01/2022 00:00:00,14,159.06,153.9,177.9,
16/01/2022 00:00:00,15,156.01,151.8,166,
16/01/2022 00:00:00,16,156.01,151.8,183,
16/01/2022 00:00:00,17,164.93,167.5,161,
16/01/2022 00:00:00,18,164.93,167.5,183,
16/01/2022 00:00:00,19,178.12,183.32,172.6,
16/01/2022 00:00:00,20,178.12,183.32,188,
16/01/2022 00:00:00,21,168.18,190.5,173.2,
16/01/2022 00:00:00,22,168.18,190.5,178,
16/01/2022 00:00:00,23,183.55,201.4,182.4,
16/01/2022 00:00:00,24,183.55,201.4,190,
16/01/2022 00:00:00,25,215.13,222,214.3,
16/01/2022 00:00:00,26,215.13,222,205.9,
16/01/2022 00:00:00,27,173,179.3,195.2,
16/01/2022 00:00:00,28,173,179.3,181.8,
16/01/2022 00:00:00,29,157.93,177,190,
16/01/2022 00:00:00,30,157.93,177,158,
16/01/2022 00:00:00,31,154.42,155.4,181,
16/01/2022 00:00:00,32,154.42,155.4,185,
16/01/2022 00:00:00,33,199.31,209,142,
16/01/2022 00:00:00,34,199.31,209,240,
16/01/2022 00:00:00,35,255.2,254,250.5,
16/01/2022 00:00:00,36,255.2,254,250.5,
16/01/2022 00:00:00,37,230.27,226.5,244.8,
16/01/2022 00:00:00,38,230.27,226.5,196.8,
16/01/2022 00:00:00,39,195.82,205.4,229.7,
16/01/2022 00:00:00,40,195.82,205.4,182,
16/01/2022 00:00:00,41,179.18,188.2,182,
16/01/2022 00:00:00,42,179.18,188.2,177.9,
16/01/2022 00:00:00,43,171.2,175.7,221,
16/01/2022 00:00:00,44,171.2,175.7,170.8,
16/01/2022 00:00:00,45,153.81,160,159.7,
16/01/2022 00:00:00,46,153.81,160,114,
16/01/2022 00:00:00,47,152,178.3,170.1,
16/01/2022 00:00:00,48,152,178.3,148,
17/01/2022 00:00:00,1,152.46,172.1,148,
17/01/2022 00:00:00,2,152.46,172.1,165,
17/01/2022 00:00:00,3,154.09,168.45,149,
17/01/2022 00:00:00,4,154.09,168.45,148,
17/01/2022 00:00:00,5,145.05,157.7,148,
17/01/2022 00:00:00,6,145.05,157.7,148,
17/01/2022 00:00:00,7,145.03,157,148,
17/01/2022 00:00:00,8,145.03,157,148,
17/01/2022 00:00:00,9,145.1,163,148,
17/01/2022 00:00:00,10,145.1,163,148,
17/01/2022 00:00:00,11,155.08,184,148,
17/01/2022 00:00:00,12,155.08,184,160,
17/01/2022 00:00:00,13,185.63,216.22,148,
17/01/2022 00:00:00,14,185.63,216.22,173.6,
17/01/2022 00:00:00,15,194.86,220,170,
17/01/2022 00:00:00,16,194.86,220,210,
17/01/2022 00:00:00,17,223.9,236.8,210.2,
17/01/2022 00:00:00,18,223.9,236.8,225.8,
17/01/2022 00:00:00,19,217.96,228.7,220.8,
17/01/2022 00:00:00,20,217.96,228.7,211.2,
17/01/2022 00:00:00,21,203.99,215,214.4,
17/01/2022 00:00:00,22,203.99,215,195.7,
17/01/2022 00:00:00,23,199.28,210,200,
17/01/2022 00:00:00,24,199.28,210,200,
17/01/2022 00:00:00,25,193,206,195,
17/01/2022 00:00:00,26,193,206,201,
17/01/2022 00:00:00,27,215.01,217.4,196,
17/01/2022 00:00:00,28,215.01,217.4,195,
17/01/2022 00:00:00,29,224.27,230,193.2,
17/01/2022 00:00:00,30,224.27,230,213.6,
17/01/2022 00:00:00,31,239.99,226,188,
17/01/2022 00:00:00,32,239.99,226,230,
17/01/2022 00:00:00,33,379.91,418,218,
17/01/2022 00:00:00,34,379.91,418,560,
17/01/2022 00:00:00,35,1161.06,998,803,
17/01/2022 00:00:00,36,1161.06,998,1085.5,
17/01/2022 00:00:00,37,769.77,884,1099,
17/01/2022 00:00:00,38,769.77,884,337,
17/01/2022 00:00:00,39,496.14,649,450,
17/01/2022 00:00:00,40,496.14,649,250,
17/01/2022 00:00:00,41,252.39,256,281.6,
17/01/2022 00:00:00,42,252.39,256,178,
17/01/2022 00:00:00,43,201.06,199,218,
17/01/2022 00:00:00,44,201.06,199,174,
17/01/2022 00:00:00,45,178.06,177.2,190,
17/01/2022 00:00:00,46,178.06,177.2,150,
17/01/2022 00:00:00,47,172.91,174.1,170,
17/01/2022 00:00:00,48,172.91,174.1,165.1,
18/01/2022 00:00:00,1,169.16,175,151.6,
18/01/2022 00:00:00,2,169.16,175,166.5,
18/01/2022 00:00:00,3,166.95,170,162.7,
18/01/2022 00:00:00,4,166.95,170,150,
18/01/2022 00:00:00,5,160.45,160.2,151.7,
18/01/2022 00:00:00,6,160.45,160.2,150,
18/01/2022 00:00:00,7,158.21,154.6,150,
18/01/2022 00:00:00,8,158.21,154.6,150,
18/01/2022 00:00:00,9,160.24,160,150,
18/01/2022 00:00:00,10,160.24,160,150,
18/01/2022 00:00:00,11,184.01,172.8,163.8,
18/01/2022 00:00:00,12,184.01,172.8,167.1,
18/01/2022 00:00:00,13,221.06,194,187.2,
18/01/2022 00:00:00,14,221.06,194,218.4,
18/01/2022 00:00:00,15,244.68,234,209.97,
18/01/2022 00:00:00,16,244.68,234,260,
18/01/2022 00:00:00,17,253.07,245,238,
18/01/2022 00:00:00,18,253.07,245,253,
18/01/2022 00:00:00,19,241.5,230.6,242,
18/01/2022 00:00:00,20,241.5,230.6,234.4,
18/01/2022 00:00:00,21,218.93,209,221.42,
18/01/2022 00:00:00,22,218.93,209,212.4,
18/01/2022 00:00:00,23,202.37,192,212.8,
18/01/2022 00:00:00,24,202.37,192,205.1,
18/01/2022 00:00:00,25,196.9,193.9,205.1,
18/01/2022 00:00:00,26,196.9,193.9,193.8,
18/01/2022 00:00:00,27,190.35,185,202.15,
18/01/2022 00:00:00,28,190.35,185,190,
18/01/2022 00:00:00,29,196.87,191,197.8,
18/01/2022 00:00:00,30,196.87,191,194.5,
18/01/2022 00:00:00,31,201.16,194,205,
18/01/2022 00:00:00,32,201.16,194,215,
18/01/2022 00:00:00,33,233.37,230,203.8,
18/01/2022 00:00:00,34,233.37,230,238,
18/01/2022 00:00:00,35,238.43,226,226,
18/01/2022 00:00:00,36,238.43,226,226,
18/01/2022 00:00:00,37,214.16,209.3,219.5,
18/01/2022 00:00:00,38,214.16,209.3,204,
18/01/2022 00:00:00,39,200.08,193.05,210,
18/01/2022 00:00:00,40,200.08,193.05,180,
18/01/2022 00:00:00,41,186.69,177.6,177.9,
18/01/2022 00:00:00,42,186.69,177.6,176,
18/01/2022 00:00:00,43,178.44,177.9,193,
18/01/2022 00:00:00,44,178.44,177.9,172,
18/01/2022 00:00:00,45,157.59,163.6,170,
18/01/2022 00:00:00,46,157.59,163.6,149.9,
18/01/2022 00:00:00,47,167.94,162.7,180.8,
18/01/2022 00:00:00,48,167.94,162.7,145.3,
19/01/2022 00:00:00,1,158.96,160,146.2,
19/01/2022 00:00:00,2,158.96,160,160,
19/01/2022 00:00:00,3,156.44,155.65,160.7,
19/01/2022 00:00:00,4,156.44,155.65,154,
19/01/2022 00:00:00,5,140.77,146,142.8,
19/01/2022 00:00:00,6,140.77,146,134,
19/01/2022 00:00:00,7,138.6,144,138,
19/01/2022 00:00:00,8,138.6,144,130,
19/01/2022 00:00:00,9,143.1,147.6,137.8,
19/01/2022 00:00:00,10,143.1,147.6,138.2,
19/01/2022 00:00:00,11,158.79,158.5,159.55,
19/01/2022 00:00:00,12,158.79,158.5,158,
19/01/2022 00:00:00,13,169.91,166.3,153.7,
19/01/2022 00:00:00,14,169.91,166.3,158,
19/01/2022 00:00:00,15,187.35,194,157.1,
19/01/2022 00:00:00,16,187.35,194,205,
19/01/2022 00:00:00,17,210.03,206,190.3,
19/01/2022 00:00:00,18,210.03,206,205.6,
19/01/2022 00:00:00,19,197.35,200,203,
19/01/2022 00:00:00,20,197.35,200,194,
19/01/2022 00:00:00,21,178.22,184,196,
19/01/2022 00:00:00,22,178.22,184,183.8,
19/01/2022 00:00:00,23,167.46,174,174.28,
19/01/2022 00:00:00,24,167.46,174,170,
19/01/2022 00:00:00,25,163.45,170,170.4,
19/01/2022 00:00:00,26,163.45,170,162,
19/01/2022 00:00:00,27,153.53,161,153.1,
19/01/2022 00:00:00,28,153.53,161,147.5,
19/01/2022 00:00:00,29,161.54,158.5,157,
19/01/2022 00:00:00,30,161.54,158.5,164.5,
19/01/2022 00:00:00,31,156.43,162,154.1,
19/01/2022 00:00:00,32,156.43,162,178,
19/01/2022 00:00:00,33,188.95,195,189,
19/01/2022 00:00:00,34,188.95,195,215.8,
19/01/2022 00:00:00,35,215.32,220,215,
19/01/2022 00:00:00,36,215.32,220,222.4,
19/01/2022 00:00:00,37,209.28,214.4,223,
19/01/2022 00:00:00,38,209.28,214.4,208.8,
19/01/2022 00:00:00,39,197.99,189,211.4,
19/01/2022 00:00:00,40,197.99,189,175.8,
19/01/2022 00:00:00,41,176.14,173.3,197.4,
19/01/2022 00:00:00,42,176.14,173.3,180.3,
19/01/2022 00:00:00,43,170.21,172.5,192.5,
19/01/2022 00:00:00,44,170.21,172.5,151.55,
19/01/2022 00:00:00,45,156.66,151.7,190.8,
19/01/2022 00:00:00,46,156.66,151.7,147.5,
19/01/2022 00:00:00,47,142.49,150,150,
19/01/2022 00:00:00,48,142.49,150,147.45,
20/01/2022 00:00:00,1,151.5,142.5,151.8,
20/01/2022 00:00:00,2,151.5,142.5,160.1,
20/01/2022 00:00:00,3,151.4,140,160,
20/01/2022 00:00:00,4,151.4,140,153.5,
20/01/2022 00:00:00,5,144.98,139.6,152.6,
20/01/2022 00:00:00,6,144.98,139.6,152.4,
20/01/2022 00:00:00,7,145.37,142.5,151.2,
20/01/2022 00:00:00,8,145.37,142.5,147,
20/01/2022 00:00:00,9,155.25,158.2,155,
20/01/2022 00:00:00,10,155.25,158.2,155.9,
20/01/2022 00:00:00,11,175,178,166,
20/01/2022 00:00:00,12,175,178,160.15,
20/01/2022 00:00:00,13,174,162,165,
20/01/2022 00:00:00,14,174,162,160,
20/01/2022 00:00:00,15,164.64,182.7,159.8,
20/01/2022 00:00:00,16,164.64,182.7,200.6,
20/01/2022 00:00:00,17,207.8,213.7,204.6,
20/01/2022 00:00:00,18,207.8,213.7,213.2,
20/01/2022 00:00:00,19,209.99,215,217.2,
20/01/2022 00:00:00,20,209.99,215,209.1,
20/01/2022 00:00:00,21,186.01,188.8,203.2,
20/01/2022 00:00:00,22,186.01,188.8,192.8,
20/01/2022 00:00:00,23,186,185,196.8,
20/01/2022 00:00:00,24,186,185,193.6,
20/01/2022 00:00:00,25,183.12,184,192,
20/01/2022 00:00:00,26,183.12,184,188,
20/01/2022 00:00:00,27,173.17,178,183.8,
20/01/2022 00:00:00,28,173.17,178,184,
20/01/2022 00:00:00,29,173.97,174,174,
20/01/2022 00:00:00,30,173.97,174,183.8,
20/01/2022 00:00:00,31,184.49,190,172.8,
20/01/2022 00:00:00,32,184.49,190,197.5,
20/01/2022 00:00:00,33,216.09,221,183.8,
20/01/2022 00:00:00,34,216.09,221,230,
20/01/2022 00:00:00,35,249.57,270,236.1,
20/01/2022 00:00:00,36,249.57,270,250,
20/01/2022 00:00:00,37,237.63,256.5,245,
20/01/2022 00:00:00,38,237.63,256.5,209.6,
20/01/2022 00:00:00,39,220.68,223.4,236.3,
20/01/2022 00:00:00,40,220.68,223.4,219,
20/01/2022 00:00:00,41,192.9,192,202,
20/01/2022 00:00:00,42,192.9,192,170,
20/01/2022 00:00:00,43,173.41,167,171,
20/01/2022 00:00:00,44,173.41,167,161,
20/01/2022 00:00:00,45,169.01,186,164.2,
20/01/2022 00:00:00,46,169.01,186,154,
20/01/2022 00:00:00,47,153.65,151.9,147.2,
20/01/2022 00:00:00,48,153.65,151.9,146,
21/01/2022 00:00:00,1,155.15,152.5,147.1,
21/01/2022 00:00:00,2,155.15,152.5,157,
21/01/2022 00:00:00,3,155.3,148.9,162,
21/01/2022 00:00:00,4,155.3,148.9,148.3,
21/01/2022 00:00:00,5,145.6,144.6,147.1,
21/01/2022 00:00:00,6,145.6,144.6,145.1,
21/01/2022 00:00:00,7,140.1,142,147.1,
21/01/2022 00:00:00,8,140.1,142,144.6,
21/01/2022 00:00:00,9,146.35,147.9,146,
21/01/2022 00:00:00,10,146.35,147.9,148.2,
21/01/2022 00:00:00,11,143.59,155.6,147.1,
21/01/2022 00:00:00,12,143.59,155.6,152.5,
21/01/2022 00:00:00,13,172.61,168.3,164.5,
21/01/2022 00:00:00,14,172.61,168.3,167.1,
21/01/2022 00:00:00,15,210.79,208,200.2,
21/01/2022 00:00:00,16,210.79,208,227.2,
21/01/2022 00:00:00,17,221.1,223,222.1,
21/01/2022 00:00:00,18,221.1,223,227.2,
21/01/2022 00:00:00,19,216.5,211.7,219.2,
21/01/2022 00:00:00,20,216.5,211.7,210.9,
21/01/2022 00:00:00,21,204.99,197,208.8,
21/01/2022 00:00:00,22,204.99,197,200,
21/01/2022 00:00:00,23,186.1,181,195.7,
21/01/2022 00:00:00,24,186.1,181,190,
21/01/2022 00:00:00,25,174.32,177.1,183.8,
21/01/2022 00:00:00,26,174.32,177.1,178.2,
21/01/2022 00:00:00,27,165.61,170.6,174.2,
21/01/2022 00:00:00,28,165.61,170.6,173,
21/01/2022 00:00:00,29,162.32,167.5,170.3,
21/01/2022 00:00:00,30,162.32,167.5,170.3,
21/01/2022 00:00:00,31,172.72,181.9,162.8,
21/01/2022 00:00:00,32,172.72,181.9,182.4,
21/01/2022 00:00:00,33,197.66,203.5,185,
21/01/2022 00:00:00,34,197.66,203.5,207.2,
21/01/2022 00:00:00,35,223.42,229,211,
21/01/2022 00:00:00,36,223.42,229,220,
21/01/2022 00:00:00,37,214.91,219.2,222.4,
21/01/2022 00:00:00,38,214.91,219.2,200.2,
21/01/2022 00:00:00,39,192.55,200,200.45,
21/01/2022 00:00:00,40,192.55,200,178.05,
21/01/2022 00:00:00,41,172.74,178.7,181,
21/01/2022 00:00:00,42,172.74,178.7,163,
21/01/2022 00:00:00,43,166.01,176.4,174,
21/01/2022 00:00:00,44,166.01,176.4,159.55,
21/01/2022 00:00:00,45,150.46,164.5,188.15,
21/01/2022 00:00:00,46,150.46,164.5,141.5,
21/01/2022 00:00:00,47,163.81,158.5,163,
21/01/2022 00:00:00,48,163.81,158.5,165,
22/01/2022 00:00:00,1,156.76,152.5,158.9,
22/01/2022 00:00:00,2,156.76,152.5,164,
22/01/2022 00:00:00,3,151.64,149.6,170,
22/01/2022 00:00:00,4,151.64,149.6,151.6,
22/01/2022 00:00:00,5,146,145.3,147.5,
22/01/2022 00:00:00,6,146,145.3,146,
22/01/2022 00:00:00,7,143.64,142.4,148,
22/01/2022 00:00:00,8,143.64,142.4,143.6,
22/01/2022 00:00:00,9,144.42,142.9,150,
22/01/2022 00:00:00,10,144.42,142.9,149,
22/01/2022 00:00:00,11,146.84,148.4,135,
22/01/2022 00:00:00,12,146.84,148.4,138.9,
22/01/2022 00:00:00,13,156.92,155.55,135,
22/01/2022 00:00:00,14,156.92,155.55,148.8,
22/01/2022 00:00:00,15,167,173,151.2,
22/01/2022 00:00:00,16,167,173,163,
22/01/2022 00:00:00,17,177.24,178.9,160.5,
22/01/2022 00:00:00,18,177.24,178.9,187,
22/01/2022 00:00:00,19,179.84,182.8,174,
22/01/2022 00:00:00,20,179.84,182.8,186.1,
22/01/2022 00:00:00,21,181.86,176.4,184.6,
22/01/2022 00:00:00,22,181.86,176.4,179.2,
22/01/2022 00:00:00,23,170.11,162,174.2,
22/01/2022 00:00:00,24,170.11,162,174.2,
22/01/2022 00:00:00,25,160.16,154.8,170.4,
22/01/2022 00:00:00,26,160.16,154.8,167.3,
22/01/2022 00:00:00,27,158.41,150,177.4,
22/01/2022 00:00:00,28,158.41,150,172,
22/01/2022 00:00:00,29,164.16,161.1,173,
22/01/2022 00:00:00,30,164.16,161.1,172,
22/01/2022 00:00:00,31,164.52,166,170.4,
22/01/2022 00:00:00,32,164.52,166,162.1,
22/01/2022 00:00:00,33,188.6,189.8,156.5,
22/01/2022 00:00:00,34,188.6,189.8,215,
22/01/2022 00:00:00,35,222.45,215.7,215,
22/01/2022 00:00:00,36,222.45,215.7,221.6,
22/01/2022 00:00:00,37,217.31,213.2,220,
22/01/2022 00:00:00,38,217.31,213.2,211.4,
22/01/2022 00:00:00,39,181.19,194,215,
22/01/2022 00:00:00,40,181.19,194,172.2,
22/01/2022 00:00:00,41,167.49,174,177,
22/01/2022 00:00:00,42,167.49,174,175.2,
22/01/2022 00:00:00,43,165.7,169.75,166.8,
22/01/2022 00:00:00,44,165.7,169.75,172,
22/01/2022 00:00:00,45,165.8,165.25,172,
22/01/2022 00:00:00,46,165.8,165.25,166,
22/01/2022 00:00:00,47,168.98,170.85,184.2,
22/01/2022 00:00:00,48,168.98,170.85,154.3,
23/01/2022 00:00:00,1,161.89,160.5,154.5,
23/01/2022 00:00:00,2,161.89,160.5,171.2,
23/01/2022 00:00:00,3,158.44,157.8,170.4,
23/01/2022 00:00:00,4,158.44,157.8,154.3,
23/01/2022 00:00:00,5,152.93,152.4,152,
23/01/2022 00:00:00,6,152.93,152.4,149,
23/01/2022 00:00:00,7,149.99,148.5,156.8,
23/01/2022 00:00:00,8,149.99,148.5,147.8,
23/01/2022 00:00:00,9,148.3,146.5,154.3,
23/01/2022 00:00:00,10,148.3,146.5,147.7,
23/01/2022 00:00:00,11,151.39,145.8,145.9,
23/01/2022 00:00:00,12,151.39,145.8,146,
23/01/2022 00:00:00,13,152.48,151.8,138,
23/01/2022 00:00:00,14,152.48,151.8,145.5,
